answer,meme1,meme2,meme3,narrative,setting,source
https://memett-original.s3.amazonaws.com/memes_4556.png,https://memett-original.s3.amazonaws.com/memes_816.png,https://memett-original.s3.amazonaws.com/memes_4556.png,https://memett-original.s3.amazonaws.com/memes_2835.png,The meme(s) view Joe Biden with a positive sentiment because its/his/her/their personality is/are seen as playfully mischievous.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_4624.png,https://memett-original.s3.amazonaws.com/memes_4624.png,https://memett-original.s3.amazonaws.com/memes_3602.png,https://memett-original.s3.amazonaws.com/memes_4640.png,The meme(s) view gun bans with a negative sentiment because its/his/her/their practical effectiveness and motivation in preventing criminal firearm possession is/are seen as hypocritical and ineffective.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_6593.png,https://memett-original.s3.amazonaws.com/memes_43.png,https://memett-original.s3.amazonaws.com/memes_6593.png,https://memett-original.s3.amazonaws.com/memes_6281.png,"The meme(s) view Trump's 2020 election challenges with a negative sentiment because its/his/her/their validity of election claims is/are seen as ""baselessly absurd"".",1,Harm-P
https://memett-original.s3.amazonaws.com/memes_4966.png,https://memett-original.s3.amazonaws.com/memes_4966.png,https://memett-original.s3.amazonaws.com/memes_1657.png,https://memett-original.s3.amazonaws.com/memes_1673.png,"The meme(s) view Maxine Waters, Elizabeth Warren, and Nancy Pelosi with a negative sentiment because its/his/her/their political acumen is/are seen as clownishly inept.",1,Harm-P
https://memett-original.s3.amazonaws.com/memes_3663.png,https://memett-original.s3.amazonaws.com/memes_1113.png,https://memett-original.s3.amazonaws.com/memes_2856.png,https://memett-original.s3.amazonaws.com/memes_3663.png,The meme(s) view the relationship between Biden and Obama with a positive sentiment because its/his/her/their dynamic is/are seen as affectionately comedic and playfully contrasting.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_2622.png,https://memett-original.s3.amazonaws.com/memes_5661.png,https://memett-original.s3.amazonaws.com/memes_1460.png,https://memett-original.s3.amazonaws.com/memes_2622.png,The meme(s) view conspiracy theories about Democratic involvement in Trump's presidency with a negative sentiment because its/his/her/their factual basis is/are seen as baselessly illogical.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_6702.png,https://memett-original.s3.amazonaws.com/memes_2646.png,https://memett-original.s3.amazonaws.com/memes_6682.png,https://memett-original.s3.amazonaws.com/memes_6702.png,The meme(s) view governing strategy with a negative sentiment because its/his/her/their methodical resolve and substance is/are seen as delusionally unrealistic and recklessly stubborn.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_5012.png,https://memett-original.s3.amazonaws.com/memes_5012.png,https://memett-original.s3.amazonaws.com/memes_958.png,https://memett-original.s3.amazonaws.com/memes_2760.png,The meme(s) view Joe Biden's meme portrayal with a neutral sentiment because its/his/her/their public image is/are seen as inevitably widespread.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_5954.png,https://memett-original.s3.amazonaws.com/memes_1788.png,https://memett-original.s3.amazonaws.com/memes_5954.png,https://memett-original.s3.amazonaws.com/memes_3841.png,The meme(s) view the US two-party system with a negative sentiment because its/his/her/their structural dynamics is/are seen as deeply dysfunctional.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_4707.png,https://memett-original.s3.amazonaws.com/memes_901.png,https://memett-original.s3.amazonaws.com/memes_4707.png,https://memett-original.s3.amazonaws.com/memes_2744.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their presidential demeanor is/are seen as contemptuously belligerent and crude.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_3352.png,https://memett-original.s3.amazonaws.com/memes_3352.png,https://memett-original.s3.amazonaws.com/memes_944.png,https://memett-original.s3.amazonaws.com/memes_1029.png,The meme(s) view N-word pass concept with a negative sentiment because its/his/her/their absurd narrative legitimacy is/are seen as inherently absurd and offensive.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_1881.png,https://memett-original.s3.amazonaws.com/memes_4278.png,https://memett-original.s3.amazonaws.com/memes_1881.png,https://memett-original.s3.amazonaws.com/memes_4281.png,The meme(s) view the Trump-Clinton political rivalry with a neutral sentiment because its/his/her/their contentious conspiratorial rivalry and contrasting personas is/are seen as paradoxically humorous.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_911.png,https://memett-original.s3.amazonaws.com/memes_911.png,https://memett-original.s3.amazonaws.com/memes_6787.png,https://memett-original.s3.amazonaws.com/memes_1386.png,The meme(s) view US political and cultural polarization with a negative sentiment because its/his/her/their perceived severity and consequences is/are seen as apocalyptic.,1,Harm-P
https://memett-original.s3.amazonaws.com/memes_8094.png,https://memett-original.s3.amazonaws.com/memes_8094.png,https://memett-original.s3.amazonaws.com/memes_1689.png,https://memett-original.s3.amazonaws.com/memes_2071.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their Honesty is/are seen as deliberately deceitful and entirely lacking.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_2216.png,https://memett-original.s3.amazonaws.com/memes_2160.png,https://memett-original.s3.amazonaws.com/memes_2174.png,https://memett-original.s3.amazonaws.com/memes_2216.png,The meme(s) view Green Party with a negative sentiment because its/his/her/their political stature is/are seen as insignificant yet detrimental.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_1342.png,https://memett-original.s3.amazonaws.com/memes_1342.png,https://memett-original.s3.amazonaws.com/memes_1647.png,https://memett-original.s3.amazonaws.com/memes_1189.png,"The meme(s) view Democratic Party leadership structure and evolution with a negative sentiment because its/his/her/their ""leadership's national security policies and their impact"" is/are seen as intentionally harmful.",2,Harm-P
https://memett-original.s3.amazonaws.com/memes_8092.png,https://memett-original.s3.amazonaws.com/memes_1744.png,https://memett-original.s3.amazonaws.com/memes_8092.png,https://memett-original.s3.amazonaws.com/memes_1658.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their Dismissal of intelligence findings on Russia is/are seen as treasonous.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_19.png,https://memett-original.s3.amazonaws.com/memes_19.png,https://memett-original.s3.amazonaws.com/memes_976.png,https://memett-original.s3.amazonaws.com/memes_1105.png,The meme(s) view Leonardo DiCaprio with a neutral sentiment because its/his/her/their perceived indifference and eccentricities is/are seen as amusingly baseless.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_6281.png,https://memett-original.s3.amazonaws.com/memes_6281.png,https://memett-original.s3.amazonaws.com/memes_6297.png,https://memett-original.s3.amazonaws.com/memes_2779.png,The meme(s) view Contested 2020 US election vote count with a negative sentiment because its/his/her/their repetitive procedural nature is/are seen as anti-democratic and played-out.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_5998.png,https://memett-original.s3.amazonaws.com/memes_6720.png,https://memett-original.s3.amazonaws.com/memes_5998.png,https://memett-original.s3.amazonaws.com/memes_6668.png,The meme(s) view Joe Biden with a negative sentiment because its/his/her/their cognitive and verbal fitness for office is/are seen as severely impaired.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_985.png,https://memett-original.s3.amazonaws.com/memes_869.png,https://memett-original.s3.amazonaws.com/memes_985.png,https://memett-original.s3.amazonaws.com/memes_6661.png,The meme(s) view Barack Obama with a negative sentiment because its/his/her/their functionality is/are seen as self-sabotaging and absurd.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_241.png,https://memett-original.s3.amazonaws.com/memes_1627.png,https://memett-original.s3.amazonaws.com/memes_1846.png,https://memett-original.s3.amazonaws.com/memes_241.png,The meme(s) view Green Party with a positive sentiment because its/his/her/their political alternative is/are seen as compelling.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_8210.png,https://memett-original.s3.amazonaws.com/memes_1119.png,https://memett-original.s3.amazonaws.com/memes_8210.png,https://memett-original.s3.amazonaws.com/memes_8208.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their boastful demeanor is/are seen as overbearing and dismissive.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_2763.png,https://memett-original.s3.amazonaws.com/memes_73.png,https://memett-original.s3.amazonaws.com/memes_2763.png,https://memett-original.s3.amazonaws.com/memes_849.png,The meme(s) view the relationship between Barack Obama and Joe Biden with a positive sentiment because its/his/her/their bond is/are seen as affectionately humorous.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_8181.png,https://memett-original.s3.amazonaws.com/memes_3409.png,https://memett-original.s3.amazonaws.com/memes_8181.png,https://memett-original.s3.amazonaws.com/memes_293.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their Second Amendment stance is/are seen as opportunistic authoritarian.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_3899.png,https://memett-original.s3.amazonaws.com/memes_3899.png,https://memett-original.s3.amazonaws.com/memes_3845.png,https://memett-original.s3.amazonaws.com/memes_3615.png,The meme(s) view Libertarian Party with a negative sentiment because its/his/her/their Fiercely Independent Identity is/are seen as unserious and repellent.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_8117.png,https://memett-original.s3.amazonaws.com/memes_5094.png,https://memett-original.s3.amazonaws.com/memes_8117.png,https://memett-original.s3.amazonaws.com/memes_8188.png,The meme(s) view Trump's border wall policy with a negative sentiment because its/his/her/their hidden motives is/are seen as controlling and politically motivated.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_1476.png,https://memett-original.s3.amazonaws.com/memes_3307.png,https://memett-original.s3.amazonaws.com/memes_1476.png,https://memett-original.s3.amazonaws.com/memes_1846.png,The meme(s) view Political party loyalty with a negative sentiment because its/his/her/their anti-oligarchic loyalty is/are seen as pointlessly irrational.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_1460.png,https://memett-original.s3.amazonaws.com/memes_356.png,https://memett-original.s3.amazonaws.com/memes_1460.png,https://memett-original.s3.amazonaws.com/memes_6820.png,The meme(s) view Democrats with a negative sentiment because its/his/her/their patriotic stance is/are seen as overly critical and hostile.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_6907.png,https://memett-original.s3.amazonaws.com/memes_1702.png,https://memett-original.s3.amazonaws.com/memes_6907.png,https://memett-original.s3.amazonaws.com/memes_1730.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their Transition Period Priorities is/are seen as self-serving and trivial.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_36.png,https://memett-original.s3.amazonaws.com/memes_36.png,https://memett-original.s3.amazonaws.com/memes_6673.png,https://memett-original.s3.amazonaws.com/memes_1587.png,The meme(s) view Prominent Democratic politicians with a negative sentiment because its/his/her/their attribution to foreign influence and Trump criticism is/are seen as self-incriminatingly hypocritical.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_8223.png,https://memett-original.s3.amazonaws.com/memes_8223.png,https://memett-original.s3.amazonaws.com/memes_4445.png,https://memett-original.s3.amazonaws.com/memes_8278.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their political rhetoric and policy positions is/are seen as absurdly grandiose and dangerously authoritarian.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_5658.png,https://memett-original.s3.amazonaws.com/memes_5658.png,https://memett-original.s3.amazonaws.com/memes_8084.png,https://memett-original.s3.amazonaws.com/memes_8166.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their crisis leadership is/are seen as simplistic and ineffectual.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_2763.png,https://memett-original.s3.amazonaws.com/memes_1116.png,https://memett-original.s3.amazonaws.com/memes_2671.png,https://memett-original.s3.amazonaws.com/memes_2763.png,The meme(s) view Joe Biden with a negative sentiment because its/his/her/their grasp of policy details is/are seen as confused and gaffe-prone.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_1495.png,https://memett-original.s3.amazonaws.com/memes_5039.png,https://memett-original.s3.amazonaws.com/memes_1495.png,https://memett-original.s3.amazonaws.com/memes_4635.png,The meme(s) view Republicans with a negative sentiment because its/his/her/their Trump Loyalty is/are seen as unquestioningly extreme and detrimental.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_6597.png,https://memett-original.s3.amazonaws.com/memes_4372.png,https://memett-original.s3.amazonaws.com/memes_4409.png,https://memett-original.s3.amazonaws.com/memes_6597.png,The meme(s) view Kamala Harris with a negative sentiment because its/his/her/their public demeanor is/are seen as contemptibly dishonest and disrespectful.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_4563.png,https://memett-original.s3.amazonaws.com/memes_4537.png,https://memett-original.s3.amazonaws.com/memes_1684.png,https://memett-original.s3.amazonaws.com/memes_4563.png,The meme(s) view Alexandria Ocasio-Cortez's political persona and policy positions with a negative sentiment because its/his/her/their intellectual competence in policy and global affairs is/are seen as laughably deficient and absurd.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_4293.png,https://memett-original.s3.amazonaws.com/memes_4293.png,https://memett-original.s3.amazonaws.com/memes_1628.png,https://memett-original.s3.amazonaws.com/memes_1324.png,"The meme(s) view the Democratic Party with a negative sentiment because its/his/her/their core identity is/are seen as hateful, divisive, and destructive.",2,Harm-P
https://memett-original.s3.amazonaws.com/memes_3551.png,https://memett-original.s3.amazonaws.com/memes_4238.png,https://memett-original.s3.amazonaws.com/memes_2734.png,https://memett-original.s3.amazonaws.com/memes_3551.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their physical appearance is/are seen as unnaturally mockable.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_4235.png,https://memett-original.s3.amazonaws.com/memes_5664.png,https://memett-original.s3.amazonaws.com/memes_4482.png,https://memett-original.s3.amazonaws.com/memes_4235.png,The meme(s) view the 2020 US Presidential Debate with a negative sentiment because its/his/her/their nature is/are seen as chaotic and acrimonious.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_5051.png,https://memett-original.s3.amazonaws.com/memes_1544.png,https://memett-original.s3.amazonaws.com/memes_4653.png,https://memett-original.s3.amazonaws.com/memes_5051.png,The meme(s) view Liberalism with a positive sentiment because its/his/her/their progressive societal achievements is/are seen as praiseworthy and foundational.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_3355.png,https://memett-original.s3.amazonaws.com/memes_3626.png,https://memett-original.s3.amazonaws.com/memes_3355.png,https://memett-original.s3.amazonaws.com/memes_3616.png,The meme(s) view libertarians with a negative sentiment because its/his/her/their self-reliant ideological rhetoric is/are seen as hypocritically smug and simplistic.,2,Harm-P
https://memett-original.s3.amazonaws.com/memes_3380.png,https://memett-original.s3.amazonaws.com/memes_3380.png,https://memett-original.s3.amazonaws.com/memes_3877.png,https://memett-original.s3.amazonaws.com/memes_1998.png,"The meme(s) view the ""wasted vote"" argument against third-party candidates with a negative sentiment because its/his/her/their electoral futility rationale is/are seen as ironically self-defeating.",2,Harm-P
https://memett-original.s3.amazonaws.com/memes_14.png,https://memett-original.s3.amazonaws.com/memes_14.png,https://memett-original.s3.amazonaws.com/memes_927.png,https://memett-original.s3.amazonaws.com/memes_2772.png,The meme(s) view Barack Obama with a neutral sentiment because its/his/her/their calm and approachable demeanor is/are seen as patient yet exasperated straight man.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_1109.png,https://memett-original.s3.amazonaws.com/memes_1109.png,https://memett-original.s3.amazonaws.com/memes_1003.png,https://memett-original.s3.amazonaws.com/memes_2810.png,The meme(s) view Barack Obama in memes with a neutral sentiment because its/his/her/their Absurd Presidential Reactions is/are seen as comically absurd.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_1007.png,https://memett-original.s3.amazonaws.com/memes_1007.png,https://memett-original.s3.amazonaws.com/memes_5845.png,https://memett-original.s3.amazonaws.com/memes_6554.png,The meme(s) view Joe Biden with a negative sentiment because its/his/her/their behavior is/are seen as childishly inappropriate.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_8159.png,https://memett-original.s3.amazonaws.com/memes_4779.png,https://memett-original.s3.amazonaws.com/memes_4986.png,https://memett-original.s3.amazonaws.com/memes_8159.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their political persona is/are seen as self-aggrandizing and ostentatious.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_2780.png,https://memett-original.s3.amazonaws.com/memes_2801.png,https://memett-original.s3.amazonaws.com/memes_2780.png,https://memett-original.s3.amazonaws.com/memes_2770.png,The meme(s) view Joe Biden with a neutral sentiment because its/his/her/their fictionalized post-2016 demeanor is/are seen as defiantly juvenile and genuinely upset.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_4219.png,https://memett-original.s3.amazonaws.com/memes_4341.png,https://memett-original.s3.amazonaws.com/memes_4447.png,https://memett-original.s3.amazonaws.com/memes_4219.png,The meme(s) view Joe Lieberman with a negative sentiment because its/his/her/their political integrity is/are seen as self-serving.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_8126.png,https://memett-original.s3.amazonaws.com/memes_5973.png,https://memett-original.s3.amazonaws.com/memes_8126.png,https://memett-original.s3.amazonaws.com/memes_14.png,The meme(s) view George W. Bush with a negative sentiment because its/his/her/their publicly perceived intelligence and technological competence is/are seen as comically inept.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_1079.png,https://memett-original.s3.amazonaws.com/memes_1079.png,https://memett-original.s3.amazonaws.com/memes_994.png,https://memett-original.s3.amazonaws.com/memes_97.png,The meme(s) view Barack Obama's presidency with a negative sentiment because its/his/her/their legacy outcomes is/are seen as disastrous failures.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_2738.png,https://memett-original.s3.amazonaws.com/memes_2738.png,https://memett-original.s3.amazonaws.com/memes_1067.png,https://memett-original.s3.amazonaws.com/memes_1080.png,The meme(s) view Joe Biden with a positive sentiment because its/his/her/their public persona is/are seen as endearingly playful and unconventional.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_2235.png,https://memett-original.s3.amazonaws.com/memes_2235.png,https://memett-original.s3.amazonaws.com/memes_1837.png,https://memett-original.s3.amazonaws.com/memes_1774.png,The meme(s) view Green Party with a neutral sentiment because its/his/her/their role in safe Democratic states is/are seen as symbolic and divisive.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_4666.png,https://memett-original.s3.amazonaws.com/memes_1225.png,https://memett-original.s3.amazonaws.com/memes_1134.png,https://memett-original.s3.amazonaws.com/memes_4666.png,The meme(s) view 2020 Democratic presidential primary field with a negative sentiment because its/his/her/their candidate field and campaign dynamics is/are seen as chaotic and unserious.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_4590.png,https://memett-original.s3.amazonaws.com/memes_4590.png,https://memett-original.s3.amazonaws.com/memes_1333.png,https://memett-original.s3.amazonaws.com/memes_1156.png,The meme(s) view mid-19th-century Democratic Party with a negative sentiment because its/his/her/their pro-slavery stance is/are seen as morally reprehensible.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_1819.png,https://memett-original.s3.amazonaws.com/memes_1819.png,https://memett-original.s3.amazonaws.com/memes_1936.png,https://memett-original.s3.amazonaws.com/memes_2061.png,"The meme(s) view Green Party with a positive sentiment because its/his/her/their Political Platform and Core Values is/are seen as ""indispensable catalyst for systemic reform and social equity"".",3,Harm-P
https://memett-original.s3.amazonaws.com/memes_6551.png,https://memett-original.s3.amazonaws.com/memes_6645.png,https://memett-original.s3.amazonaws.com/memes_6551.png,https://memett-original.s3.amazonaws.com/memes_6635.png,The meme(s) view Joe Biden with a negative sentiment because its/his/her/their demeanor is/are seen as inappropriately creepy.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_5836.png,https://memett-original.s3.amazonaws.com/memes_1672.png,https://memett-original.s3.amazonaws.com/memes_5836.png,https://memett-original.s3.amazonaws.com/memes_8071.png,The meme(s) view Ronald Reagan with a positive sentiment because its/his/her/their political realignment and Cold War diplomacy is/are seen as strongly principled and historically significant.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_1650.png,https://memett-original.s3.amazonaws.com/memes_3497.png,https://memett-original.s3.amazonaws.com/memes_1650.png,https://memett-original.s3.amazonaws.com/memes_1435.png,The meme(s) view Hillary Clinton's potential 2020 presidency with a negative sentiment because its/his/her/their historic policy milestone is/are seen as excessively harmful.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_3330.png,https://memett-original.s3.amazonaws.com/memes_3330.png,https://memett-original.s3.amazonaws.com/memes_3316.png,https://memett-original.s3.amazonaws.com/memes_3604.png,The meme(s) view Gary Johnson's 2016 Libertarian presidential campaign with a negative sentiment because its/his/her/their political platform is/are seen as statist.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_4376.png,https://memett-original.s3.amazonaws.com/memes_4376.png,https://memett-original.s3.amazonaws.com/memes_6619.png,https://memett-original.s3.amazonaws.com/memes_2176.png,The meme(s) view 2020 US political and electoral dynamics with a negative sentiment because its/his/her/their polarized electoral gender dynamics and choice framing is/are seen as crude and emotionally reductive.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_3389.png,https://memett-original.s3.amazonaws.com/memes_3315.png,https://memett-original.s3.amazonaws.com/memes_3463.png,https://memett-original.s3.amazonaws.com/memes_3389.png,The meme(s) view Libertarianism with a positive sentiment because its/his/her/their anti-government ideology is/are seen as anti-authoritarian and balanced.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_4662.png,https://memett-original.s3.amazonaws.com/memes_2104.png,https://memett-original.s3.amazonaws.com/memes_4662.png,https://memett-original.s3.amazonaws.com/memes_3767.png,The meme(s) view anti-secrecy advocates with a positive sentiment because its/his/her/their transparency advocates is/are seen as crucially effective.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_5008.png,https://memett-original.s3.amazonaws.com/memes_1431.png,https://memett-original.s3.amazonaws.com/memes_8089.png,https://memett-original.s3.amazonaws.com/memes_5008.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their political positioning and policy stances is/are seen as baffling and inexplicable.,3,Harm-P
https://memett-original.s3.amazonaws.com/memes_3718.png,https://memett-original.s3.amazonaws.com/memes_1966.png,https://memett-original.s3.amazonaws.com/memes_3718.png,https://memett-original.s3.amazonaws.com/memes_1457.png,The meme(s) view the political left with a negative sentiment because its/his/her/their political ideology and platform is/are seen as toxic.,3,Harm-P
