answer,meme1,meme2,meme3,narrative,setting,source
https://memett-original.s3.amazonaws.com/img_4835.png,https://memett-original.s3.amazonaws.com/img_4835.png,https://memett-original.s3.amazonaws.com/img_6097.png,https://memett-original.s3.amazonaws.com/img_5801.png,The meme(s) view Singapore's employment and economic landscape with a negative sentiment because its/his/her/their financial and employment opportunities is/are seen as dauntingly unattainable.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_6034.png,https://memett-original.s3.amazonaws.com/img_4428.png,https://memett-original.s3.amazonaws.com/img_4805.png,https://memett-original.s3.amazonaws.com/img_6034.png,The meme(s) view HDB flats with a negative sentiment because its/his/her/their Social Housing Legitimacy is/are seen as misguided and counterproductive.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4909.png,https://memett-original.s3.amazonaws.com/img_4234.png,https://memett-original.s3.amazonaws.com/img_4909.png,https://memett-original.s3.amazonaws.com/img_6818.png,The meme(s) view Singapore's National Service (NS) system with a negative sentiment because its/his/her/their compulsory enlistment policy is/are seen as oppressive.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5170.png,https://memett-original.s3.amazonaws.com/img_5170.png,https://memett-original.s3.amazonaws.com/img_5659.png,https://memett-original.s3.amazonaws.com/img_5240.png,The meme(s) view Singaporean NSFs with a negative sentiment because its/his/her/their militarized supernatural experiences is/are seen as unrealistic and anxiety-provoking.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4427.png,https://memett-original.s3.amazonaws.com/img_5693.png,https://memett-original.s3.amazonaws.com/img_4427.png,https://memett-original.s3.amazonaws.com/img_4951.png,The meme(s) view Social Significance of Temporary BMT Leadership Roles with a negative sentiment because its/his/her/their Emotional Control and Demeanor Standards is/are seen as excessively harsh and oppressive.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5283.png,https://memett-original.s3.amazonaws.com/img_5194.png,https://memett-original.s3.amazonaws.com/img_5283.png,https://memett-original.s3.amazonaws.com/img_6797.png,The meme(s) view Singapore's approach to managing the COVID-19 pandemic with a negative sentiment because its/his/her/their transition criteria for resuming normal life is/are seen as excessively strict and inconsistently applied.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4705.png,https://memett-original.s3.amazonaws.com/img_4189.png,https://memett-original.s3.amazonaws.com/img_4705.png,https://memett-original.s3.amazonaws.com/img_4611.png,The meme(s) view lower-ranked National Service personnel with a negative sentiment because its/his/her/their institutional treatment is/are seen as ill-conceived and dismissive.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4505.png,https://memett-original.s3.amazonaws.com/img_4505.png,https://memett-original.s3.amazonaws.com/img_5269.png,https://memett-original.s3.amazonaws.com/img_5563.png,The meme(s) view Tekong's military and supernatural entities with a neutral sentiment because its/his/her/their regimented routine is/are seen as comically rigid.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_6518.png,https://memett-original.s3.amazonaws.com/img_4646.png,https://memett-original.s3.amazonaws.com/img_6518.png,https://memett-original.s3.amazonaws.com/img_6850.png,The meme(s) view Singaporean society with a negative sentiment because its/his/her/their societal conduct during pandemics is/are seen as passively accepting and overly resigned.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5059.png,https://memett-original.s3.amazonaws.com/img_6037.png,https://memett-original.s3.amazonaws.com/img_5064.png,https://memett-original.s3.amazonaws.com/img_5059.png,The meme(s) view Singapore's government vaccination communication campaigns with a negative sentiment because its/his/her/their motivational strategies for young adults is/are seen as systemically flawed and dismissive.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5794.png,https://memett-original.s3.amazonaws.com/img_4381.png,https://memett-original.s3.amazonaws.com/img_4353.png,https://memett-original.s3.amazonaws.com/img_5794.png,The meme(s) view Singapore Armed Forces (SAF) with a negative sentiment because its/his/her/their organizational culture and environmental initiatives is/are seen as hypocritical.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_6945.png,https://memett-original.s3.amazonaws.com/img_4214.png,https://memett-original.s3.amazonaws.com/img_6945.png,https://memett-original.s3.amazonaws.com/img_4709.png,The meme(s) view SCDF's emergency services and operations with a negative sentiment because its/his/her/their Resource Prioritization and Response Efficiency is/are seen as nonsensical and wasteful.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4477.png,https://memett-original.s3.amazonaws.com/img_4888.png,https://memett-original.s3.amazonaws.com/img_6613.png,https://memett-original.s3.amazonaws.com/img_4477.png,The meme(s) view Social Significance of Temporary BMT Leadership Roles with a negative sentiment because its/his/her/their Broader Social and Personal Significance of Temporary BMT Leadership Roles is/are seen as absurdly trivial.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_6075.png,https://memett-original.s3.amazonaws.com/img_6573.png,https://memett-original.s3.amazonaws.com/img_6075.png,https://memett-original.s3.amazonaws.com/img_6786.png,The meme(s) view Christmas festivities in Singapore with a neutral sentiment because its/his/her/their tropical Christmas aesthetics is/are seen as humorously contrasting.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4520.png,https://memett-original.s3.amazonaws.com/img_4688.png,https://memett-original.s3.amazonaws.com/img_4552.png,https://memett-original.s3.amazonaws.com/img_4520.png,The meme(s) view non-commissioned officers in the Singapore Armed Forces with a negative sentiment because its/his/her/their command presence is/are seen as overbearing.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5056.png,https://memett-original.s3.amazonaws.com/img_5056.png,https://memett-original.s3.amazonaws.com/img_4951.png,https://memett-original.s3.amazonaws.com/img_5697.png,The meme(s) view Basic Military Training (BMT) Recruits with a negative sentiment because its/his/her/their emotional and mental state is/are seen as severely strained and comically unprepared.,2,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5953.png,https://memett-original.s3.amazonaws.com/img_6116.png,https://memett-original.s3.amazonaws.com/img_6883.png,https://memett-original.s3.amazonaws.com/img_5953.png,The meme(s) view Heng Swee Keat's 4G leadership and succession with a negative sentiment because its/his/her/their leadership profile and succession implications is/are seen as self-interested and uncertain.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_6118.png,https://memett-original.s3.amazonaws.com/img_4334.png,https://memett-original.s3.amazonaws.com/img_4752.png,https://memett-original.s3.amazonaws.com/img_6118.png,The meme(s) view Singapore National Service culture with a neutral sentiment because its/his/her/their rigid hierarchical structure and male-centric culture is/are seen as relatably frustrating.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4678.png,https://memett-original.s3.amazonaws.com/img_4375.png,https://memett-original.s3.amazonaws.com/img_4620.png,https://memett-original.s3.amazonaws.com/img_4678.png,The meme(s) view hierarchical military motivational speeches with a negative sentiment because its/his/her/their rhetorical and historical-narrative framework is/are seen as ironically manipulative and absurd.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4773.png,https://memett-original.s3.amazonaws.com/img_5460.png,https://memett-original.s3.amazonaws.com/img_4773.png,https://memett-original.s3.amazonaws.com/img_5646.png,The meme(s) view Jamus Lim with a neutral sentiment because its/his/her/their public persona is/are seen as repetitively amusing.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4826.png,https://memett-original.s3.amazonaws.com/img_4826.png,https://memett-original.s3.amazonaws.com/img_6062.png,https://memett-original.s3.amazonaws.com/img_4483.png,The meme(s) view bunkmates with a negative sentiment because its/his/her/their Hygiene and Shared Living Habits is/are seen as excessive and inconsiderate.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4529.png,https://memett-original.s3.amazonaws.com/img_4529.png,https://memett-original.s3.amazonaws.com/img_4485.png,https://memett-original.s3.amazonaws.com/img_5468.png,The meme(s) view Officer Cadet School (OCS) with a negative sentiment because its/his/her/their excessive demands is/are seen as inappropriately excessive.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4509.png,https://memett-original.s3.amazonaws.com/img_4319.png,https://memett-original.s3.amazonaws.com/img_4738.png,https://memett-original.s3.amazonaws.com/img_4509.png,The meme(s) view SAF Enciks' hierarchical authority with a negative sentiment because its/his/her/their absurd sudden emergence is/are seen as chaotic and threatening.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5547.png,https://memett-original.s3.amazonaws.com/img_5547.png,https://memett-original.s3.amazonaws.com/img_4569.png,https://memett-original.s3.amazonaws.com/img_4590.png,The meme(s) view Singaporean National Service experiences and culture with a neutral sentiment because its/his/her/their shared NS experiences and obligations is/are seen as humorously idiosyncratic.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4420.png,https://memett-original.s3.amazonaws.com/img_4420.png,https://memett-original.s3.amazonaws.com/img_6799.png,https://memett-original.s3.amazonaws.com/img_6617.png,The meme(s) view voter demographics with a neutral sentiment because its/his/her/their civic consciousness is/are seen as comically exaggerated yet relatable in their singular focus on CPF returns.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5478.png,https://memett-original.s3.amazonaws.com/img_5960.png,https://memett-original.s3.amazonaws.com/img_5110.png,https://memett-original.s3.amazonaws.com/img_5478.png,"The meme(s) view ""mask-optional pandemic gatherings"" with a positive sentiment because its/his/her/their communal outdoor interactions is/are seen as multiculturally harmonious and nostalgically cherished.",3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5024.png,https://memett-original.s3.amazonaws.com/img_5024.png,https://memett-original.s3.amazonaws.com/img_4309.png,https://memett-original.s3.amazonaws.com/img_5242.png,The meme(s) view National Service vocation selection with a negative sentiment because its/his/her/their Vocational Suitability and Choice is/are seen as overwhelmingly stressful and unrealistic.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5398.png,https://memett-original.s3.amazonaws.com/img_6261.png,https://memett-original.s3.amazonaws.com/img_5398.png,https://memett-original.s3.amazonaws.com/img_6350.png,The meme(s) view Khaw Boon Wan's hypothetical portrayal by Henry Thia with a negative sentiment because its/his/her/their Transport leadership and SMRT oversight is/are seen as incompetent.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4469.png,https://memett-original.s3.amazonaws.com/img_4469.png,https://memett-original.s3.amazonaws.com/img_6772.png,https://memett-original.s3.amazonaws.com/img_4815.png,The meme(s) view Singapore National Service enlistee stereotypes with a neutral sentiment because its/his/her/their socio-academic and behavioral profiles is/are seen as stereotypically absurd.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_6251.png,https://memett-original.s3.amazonaws.com/img_5742.png,https://memett-original.s3.amazonaws.com/img_5641.png,https://memett-original.s3.amazonaws.com/img_6251.png,The meme(s) view Singaporean political figures and governmental policies with a negative sentiment because its/his/her/their public persona is/are seen as oppressive.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4560.png,https://memett-original.s3.amazonaws.com/img_4628.png,https://memett-original.s3.amazonaws.com/img_4560.png,https://memett-original.s3.amazonaws.com/img_4860.png,The meme(s) view SAF's institutional image with a negative sentiment because its/his/her/their institutional combat effectiveness is/are seen as comically ineffective and arbitrary.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5832.png,https://memett-original.s3.amazonaws.com/img_6274.png,https://memett-original.s3.amazonaws.com/img_5832.png,https://memett-original.s3.amazonaws.com/img_5472.png,The meme(s) view Singaporeans with a neutral sentiment because its/his/her/their culinary discernment and social savvy is/are seen as humorously excessive and intense.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4799.png,https://memett-original.s3.amazonaws.com/img_4799.png,https://memett-original.s3.amazonaws.com/img_4459.png,https://memett-original.s3.amazonaws.com/img_4127.png,The meme(s) view ethnic and cultural stereotypes with a neutral sentiment because its/his/her/their ethnic and cultural associations is/are seen as lightheartedly amusing.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_6637.png,https://memett-original.s3.amazonaws.com/img_4633.png,https://memett-original.s3.amazonaws.com/img_4675.png,https://memett-original.s3.amazonaws.com/img_6637.png,The meme(s) view National Service medical certificate seekers with a neutral sentiment because its/his/her/their strategic deception is/are seen as theatrically witty and subversive.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_4847.png,https://memett-original.s3.amazonaws.com/img_4588.png,https://memett-original.s3.amazonaws.com/img_4984.png,https://memett-original.s3.amazonaws.com/img_4847.png,The meme(s) view Amos Yee with a negative sentiment because its/his/her/their controversial activism and criminal charges is/are seen as repugnant and objectionable.,3,TotalDefMeme
https://memett-original.s3.amazonaws.com/img_5072.png,https://memett-original.s3.amazonaws.com/img_5072.png,https://memett-original.s3.amazonaws.com/img_5353.png,https://memett-original.s3.amazonaws.com/img_6921.png,The meme(s) view Singapore's driving culture with a negative sentiment because its/his/her/their traffic enforcement and cost dynamics is/are seen as unfair.,3,TotalDefMeme
